,Unnamed: 0,Unnamed: 0.1,wine_id,name,vintage,wine_type,grape_simple,rating_num,kprice,imgurl
700,700,700,700,Riesling,2018,White wine,Riesling,34 ratings,"39,457",//images.vivino.com/thumbs/GqvRDC9VSJmz_PoySr4ekg_pb_x600.png
701,701,701,701,Mucin Barbera d'Alba,2017,Red wine,Barbera,35 ratings,"49,603",//images.vivino.com/thumbs/MEe331IcTgWBPnyzaM0XDA_pb_x600.png
702,702,702,702,Clairette,2017,White wine,Clairette,35 ratings,"165,720",//images.vivino.com/thumbs/nRwV-_nLQB2NQLXMZkeMKg_150x200.jpg
703,703,703,703,Don Cande Muscat,2018,White wine,Muscat Blanc,36 ratings,"24,238",//images.vivino.com/thumbs/3KxPVznLR0yrlQ4gAxLlOQ_pb_x600.png
704,704,704,704,Sicle_e,2016,White wine,Blend,54 ratings,"56,501",//images.vivino.com/thumbs/z_kBuiySTeyT3zq2cwr7IA_pb_x600.png
705,705,705,705,Costie_es-de-Ne_es,2019,Red wine,Blend,55 ratings,"19,165",//images.vivino.com/thumbs/jhVos4v4S0-muIxwS0jiFA_150x200.jpg
706,706,706,706,Riesling Re_erve,2020,White wine,Riesling,55 ratings,"31,566",//images.vivino.com/thumbs/lCtJw-IgSnihnQMxxD29Dw_pb_x600.png
707,707,707,707,Chardonnay,2020,White wine,Chardonnay,59 ratings,"22,547",//images.vivino.com/thumbs/gMCzLEsZQnS-9ZvzpEjpNw_pb_x600.png
708,708,708,708,Okanagan Estate Reserve Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,90 ratings,"30,438",//images.vivino.com/thumbs/Hk7NRUWSQTa7S4grTf-r1g_pb_x600.png
709,709,709,709,Cath Maremma Toscana,2015,Red wine,Blend,91 ratings,"36,075",//images.vivino.com/thumbs/_WV5Az-JQeOTGKgUqBWbmw_pb_x600.png
710,710,710,710,Franc,2020,Red wine,Cabernet Franc,91 ratings,"37,202",//images.vivino.com/thumbs/1_mejc4ZQNq4P4vlVyLgyQ_pb_x600.png
711,711,711,711,Terrae_s do Tejo Tinto,2018,Red wine,Blend,100 ratings,"16,572",//images.vivino.com/thumbs/ZUm7nm0uQ7eUdUju1GNZiw_pb_x600.png
712,712,712,712,Arlandino,2016,Red wine,Grignolino,104 ratings,"40,585",//images.vivino.com/thumbs/vjmb6VkETs6R-sPS1_HZVg_pb_x600.png
713,713,713,713,Zizzolo Bolgheri,2018,Red wine,Merlot,107 ratings,"38,781",//images.vivino.com/thumbs/xvd5Z-CBQU-gx8BTJ3s57Q_pb_x600.png
714,714,714,714,Crimson Pinot Noir,2019,Red wine,Pinot Noir,109 ratings,"47,349",//images.vivino.com/thumbs/CnwNnMyjQPqZv7_-8rwbvg_pb_x600.png
715,715,715,715,Chardonnay,2017,White wine,Chardonnay,111 ratings,"25,929",//images.vivino.com/thumbs/wSm_75JORjm0-h8k6qoDmw_pb_x600.png
716,716,716,716,Roble,2018,Red wine,Tempranillo,116 ratings,"16,853.86",//images.vivino.com/thumbs/JneA8p3XRMOSjnGX0aEy4w_pb_x600.png
717,717,717,717,Fontevecchia Verdicchio dei Castelli di Jesi Classico Superiore,2020,White wine,Verdicchio,119 ratings,"23,674",//images.vivino.com/thumbs/4QwMEgesQ5auwQtFs7ZGHw_pb_x600.png
718,718,718,718,Pinot Noir,2018,Red wine,Riesling,119 ratings,"24,802",//images.vivino.com/thumbs/AEBkef6ARui0WJnbUbfseg_pb_x600.png
719,719,719,719,Pinot Noir,2019,Red wine,Pinot Noir,120 ratings,"25,929",//images.vivino.com/thumbs/DYtWUTvkS8Wk7zeq5erb3w_pb_x600.png
720,720,720,720,Woodfired Heathcote Shiraz,2019,Red wine,Shiraz/Syrah,121 ratings,"31,648",//images.vivino.com/thumbs/xgoO8vyhQtew_9hgsCb5Kw_pb_x600.png
721,721,721,721,La Bohe_e Act Three Pinot Gris,2018,White wine,Pinot Gris,133 ratings,"38,412",//images.vivino.com/thumbs/AvQChFHuQXCBGmc5KRAxDg_pb_x600.png
722,722,722,722,Niagara Estate Reserve Meritage,2017,Red wine,Blend,134 ratings,"28,184",//images.vivino.com/thumbs/czAfndofSVKPUBecmJObYw_150x200.jpg
723,723,723,723,Rosado,2019,Rose wine,Blend,137 ratings,"20,292",//images.vivino.com/thumbs/cIngalY3SwexTZgrzlU6wQ_pb_x600.png
724,724,724,724,Lussac-Saint-_ilion,2006,Red wine,Blend,143 ratings,"52,985",//images.vivino.com/thumbs/qkjxi926RaWR5GgVErex2Q_pb_x600.png
725,725,725,725,Negroamaro,2020,Red wine,Negroamaro,142 ratings,"20,067",//images.vivino.com/thumbs/uvl-lwk_T7OVus8_ctG0uQ_pb_x600.png
726,726,726,726,Lussac-Saint-_ilion,2008,Red wine,Blend,148 ratings,"52,985",//images.vivino.com/thumbs/qkjxi926RaWR5GgVErex2Q_pb_x600.png
727,727,727,727,Figure 8 Red Blend,2018,Red wine,Blend,152 ratings,"33,820",//images.vivino.com/thumbs/vKVpSCnjTdyNveu-kD4YvA_pb_x600.png
728,728,728,728,Primitivo di Manduria,2011,Red wine,Primitivo,153 ratings,"27,282",//images.vivino.com/thumbs/M9hbjuLiSnWh805sNNw89w_pb_x600.png
729,729,729,729,Pauillac de Lynch-Bages,2009,Red wine,Blend,156 ratings,"522,680",//images.vivino.com/thumbs/blJn_7tLSxWuCkHKCSNzoA_pb_x600.png
730,730,730,730,Original Brut Champagne,2016,Sparkling wine,Blend,161 ratings,"76,660",//images.vivino.com/thumbs/u_VXlc0fSMGX2a4eyQar8w_pb_x600.png
731,731,731,731,Pinot Noir,2019,Red wine,Pinot Noir,164 ratings,"27,056",//images.vivino.com/thumbs/RjWadeIAS_6IZf1dxuSQdw_pb_x600.png
732,732,732,732,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,165 ratings,"31,566",//images.vivino.com/thumbs/Wq5WK0UfQEyww2SbalC1JQ_pb_x600.png
733,733,733,733,Vivir Sin Dormir Tinto,2019,Red wine,Mourvedre,168 ratings,"25,704",//images.vivino.com/thumbs/Frpl9mB7RjKvIMI-t-jkVw_pb_x600.png
734,734,734,734,Costie_es de Ne_es,2018,Red wine,,175 ratings,"22,096",//images.vivino.com/thumbs/yMApmXQ3QHefBx64lTtDgg_150x200.jpg
735,735,735,735,Pinot Noir,2019,Red wine,Pinot Noir,88 ratings,"16,910",//images.vivino.com/thumbs/CRBoA9BMR6qp_Q-QogN2gg_pb_x600.png
736,736,736,736,Sauvignon Blanc,2019,White wine,Sauvignon Blanc,87 ratings,"31,566",//images.vivino.com/thumbs/72MQ7EK1TW-gkfdqcVStkA_pb_x600.png
737,737,737,737,Ciliegiolo,2019,Red wine,Ciliegiolo,87 ratings,"49,603",//images.vivino.com/thumbs/pMdXOdL2RYOIkNX03kpOog_pb_x600.png
738,738,738,738,Enira White,2019,White wine,Blend,66 ratings,"26,380",//images.vivino.com/thumbs/iUftPJ3ZRf6CqihR_9DCPQ_pb_x600.png
739,739,739,739,Shiraz,2018,Red wine,Blend,56 ratings,"38,330",//images.vivino.com/thumbs/JuEEjP8LT2ORz5_MyBHgWQ_pb_x600.png
740,740,740,740,Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,57 ratings,"24,802",//images.vivino.com/thumbs/Z70dFTnFQNOyrEriNjzG2A_pb_x600.png
741,741,741,741,Chardonnay,2020,White wine,Chardonnay,57 ratings,"27,620",//images.vivino.com/thumbs/l6Ls1zvzTgaUknxb6UkDOQ_pb_x600.png
742,742,742,742,Sauvignon Blanc,2018,White wine,Sauvignon Blanc,57 ratings,"24,802",//images.vivino.com/thumbs/QxOrsXzQRSu714nK2dt-xQ_pb_x600.png
743,743,743,743,Pinot Bianco,2019,White wine,Pinot Blanc,59 ratings,"38,330",//images.vivino.com/thumbs/YFApgnfJTvyilF0lnQxlfA_pb_x600.png
744,744,744,744,Clos du Ferre Muscadet Se_re et Maine Sur Lie,2019,White wine,Melon de Bourgogne,60 ratings,"19,472",//images.vivino.com/thumbs/7hhDppbmRo2XjjwvlZixXg_pb_x600.png
745,745,745,745,Vinhas Velhas Reserva Tinto,2015,Red wine,Blend,61 ratings,"67,754",//images.vivino.com/thumbs/X_BVkOQsROS5eu437AEH1Q_pb_x600.png
746,746,746,746,Le Drude Aglianico del Vulture,2008,Red wine,Aglianico,60 ratings,"87,933",//images.vivino.com/thumbs/OwDUw9KGSwGfoJxE_2cILQ_pb_x600.png
747,747,747,747,Jiasik Rosso,2018,Red wine,Cabernet Sauvignon,62 ratings,"40,585",//images.vivino.com/thumbs/QmwvaVzJS_O8MSILQl0cuQ_pb_x600.png
748,748,748,748,Terras do Sado Tinto,2019,Red wine,Blend,65 ratings,"22,414",//images.vivino.com/thumbs/iVhNjdmKTU-Wboz6XiiadQ_pb_x600.png
749,749,749,749,Cire Rosso Classico,2017,Red wine,Gaglioppo,65 ratings,"36,075",//images.vivino.com/thumbs/2XuLXtQvSre8851soU0I_A_pb_x600.png
750,750,750,750,50e Riesling Trocken,2019,White wine,Riesling,65 ratings,"21,420",//images.vivino.com/thumbs/TiBf0ay9QNqfeeIxDGTE0A_pb_x600.png
751,751,751,751,Marsanne,2020,White wine,Marsanne,66 ratings,"23,674",//images.vivino.com/thumbs/7OtJ7clZQ6iLFqt4gTtiYw_pb_x600.png
752,752,752,752,Chardonnay,2017,White wine,Chardonnay,86 ratings,"31,566",//images.vivino.com/thumbs/Hz2Eu4GjRMCf1hPv7yWjDA_pb_x600.png
753,753,753,753,Ixe Tempranillo,2017,Red wine,Tempranillo,67 ratings,"38,330",//images.vivino.com/thumbs/7P0mNvU_QymlmUBu5CxQkA_pb_x600.png
754,754,754,754,Phoenix Cabernet Sauvignon,2020,Red wine,Cabernet Sauvignon,69 ratings,"28,184",//images.vivino.com/thumbs/Ozy1ljcDTxGQyXIWrmNtZg_pb_x600.png
755,755,755,755,Vigneti Trebbio Congiura,2018,White wine,Blend,70 ratings,"44,069",//images.vivino.com/thumbs/YBDUpxcES4iJPMeJVdod9g_150x200.jpg
756,756,756,756,Muscadet Se_re et Maine Sur Lie,2020,White wine,Melon de Bourgogne,76 ratings,"19,165",//images.vivino.com/thumbs/CgD_YvsGQDC8CgxlgxC2zw_pb_x600.png
757,757,757,757,Cuve_ Coutelin Saint-Este_he,2018,Red wine,Blend,74 ratings,"26,646",//images.vivino.com/thumbs/0NdXvezKRcy86dpeZuH38A_150x200.jpg
758,758,758,758,Shiraz,2020,Red wine,Shiraz/Syrah,74 ratings,"27,056",//images.vivino.com/thumbs/SUfCxyrGRkG-gGg44moBFA_150x200.jpg
759,759,759,759,Blanco,2020,White wine,Viura,74 ratings,"20,292",//images.vivino.com/thumbs/mTWYACV8S0WOTYZIIiMMPQ_pb_x600.png
760,760,760,760,Pinot Noir,2018,Red wine,Pinot Noir,75 ratings,"51,858",//images.vivino.com/thumbs/VZfwc_ZBTvGpa_0o2AUCHg_pb_x600.png
761,761,761,761,Art Series Riesling,2021,White wine,Riesling,78 ratings,"36,075",//images.vivino.com/thumbs/Dd8Q0uDLQy-7goX06qHiMg_pb_x600.png
762,762,762,762,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,81 ratings,"27,056",//images.vivino.com/thumbs/gAb-LV8TTRye0Ku26X-Tpg_pb_x600.png
763,763,763,763,Hermon Mount Hermon Red,2021,Red wine,Blend,82 ratings,"30,438",//images.vivino.com/thumbs/k2UpNBVmRWG6sOrFTcqv7w_pb_x600.png
764,764,764,764,Mas Elena,2018,Red wine,Blend,86 ratings,"30,438",//images.vivino.com/thumbs/LHN-zLw9TIqudPQ2Ai_uwQ_pb_x600.png
765,765,765,765,Mille Franciacorta Brut,2014,Sparkling wine,Chardonnay,88 ratings,"65,386",//images.vivino.com/thumbs/FQeZAMCtT96r6M2obXY18g_pb_x600.png
766,766,766,766,Fiano di Avellino,2019,White wine,Fiano,89 ratings,"37,202",//images.vivino.com/thumbs/Lxh0WI8wSg6ulLxj3bL6MA_pb_x600.png
767,767,767,767,Te Wa Sauvignon Blanc,2019,White wine,Sauvignon Blanc,109 ratings,"37,766",//images.vivino.com/thumbs/aAsHVJQgTGS-VesS9uvvsA_pb_x600.png
768,768,768,768,Les Amants Rouge,2016,Red wine,Blend,37 ratings,"45,545",//images.vivino.com/thumbs/DIhHdN91Sb6hydbYofG73Q_150x200.jpg
769,769,769,769,Helios,2019,Red wine,Cabernet Sauvignon,38 ratings,"112,735",//images.vivino.com/thumbs/G71MLR8nTkCYVru-3tE4iw_pb_x600.png
770,770,770,770,Campofiorito Rosso Conero,2017,Red wine,Montepulciano,38 ratings,"42,839",//images.vivino.com/thumbs/-ZdTG6O3RguDwldkR4FjFQ_pb_x600.png
771,771,771,771,Poivre d'Ane Rouge,2020,Red wine,Blend,40 ratings,"35,768",//images.vivino.com/thumbs/mPGChDY3STywXNGkYZoObw_pb_x600.png
772,772,772,772,Sumu Kaw Syrah,2016,Red wine,Shiraz/Syrah,42 ratings,"45,094",//images.vivino.com/thumbs/nt_jrpXDTByjUOvaAMvcBg_pb_x600.png
773,773,773,773,Daimon Rioja Tinto,2018,Red wine,Blend,42 ratings,"26,831",//images.vivino.com/thumbs/mwQksrnSQy2UCQr3kCOK7g_pb_x600.png
774,774,774,774,HRW Cabernet Sauvignon,2018,Red wine,Cabernet Sauvignon,42 ratings,"50,731",//images.vivino.com/thumbs/Vp70IRNYS66TVZxdLJP7hQ_pb_x600.png
775,775,775,775,Sore di Giul,2012,Red wine,Freisa,42 ratings,"74,405",//images.vivino.com/thumbs/sJfUn4Z7Q6CuSeYnjC6tMA_pb_x600.png
776,776,776,776,Pinot Grigio,2018,White wine,Pinot Grigio,43 ratings,"56,367",//images.vivino.com/thumbs/D5LA-TrfSkCqajesrv1lxQ_pb_x600.png
777,777,777,777,Dolcetto d'Alba,2019,Red wine,Dolcetto,43 ratings,"30,438",//images.vivino.com/thumbs/qkaOG-BjS9K1ioWqH5eN7A_pb_x600.png
778,778,778,778,Pinot Noir,2019,Red wine,Pinot Noir,43 ratings,"40,585",//images.vivino.com/thumbs/ReDF_wgDQWK6ub-hgZjZ0A_pb_x600.png
779,779,779,779,Renaceau Vineyard Cabernet Franc,2016,Red wine,Cabernet Franc,44 ratings,"62,004",//images.vivino.com/thumbs/eJPVuh2kSGqEDz18wXS9vg_pb_x600.png
780,780,780,780,Seleccie_,2016,Red wine,Blend,44 ratings,"30,746",//images.vivino.com/thumbs/7JXbBTc5RqSgVhc6xVfV9g_pb_x600.png
781,781,781,781,Hermon Mount Hermon Indigo,2021,Red wine,Blend,46 ratings,"30,438",//images.vivino.com/thumbs/j7J_otZmQhuljMnECiLQXA_pb_x600.png
782,782,782,782,Cuve_ Juveniles,2020,Red wine,Blend,44 ratings,"42,839",//images.vivino.com/thumbs/fPYBJggfSl69cIS9Bx_wEg_pb_x600.png
783,783,783,783,Barolo,2014,Red wine,Nebbiolo,45 ratings,"63,131",//images.vivino.com/thumbs/7vlhz6UfTbWP5MFr00ESSA_pb_x600.png
784,784,784,784,Frappato,2017,Red wine,Frappato,48 ratings,"40,585",//images.vivino.com/thumbs/I4VwyjZsSremFcW_zn4PEA_pb_x600.png
785,785,785,785,Ce_es-du-Rhe_e-Villages 'Plan de Dieu',2020,Red wine,Blend,49 ratings,"32,017",//images.vivino.com/thumbs/E0ftr1M9Qlm_zeMaJNjjwA_pb_x600.png
786,786,786,786,Rosso di Montalcino,2018,Red wine,Sangiovese,49 ratings,"41,712",//images.vivino.com/thumbs/nHdBBsYuTyms7AhSdv-_vA_pb_x600.png
787,787,787,787,Vintage Blanc,2018,Fortified Wine,Grenache Blanc,49 ratings,"47,349",//images.vivino.com/thumbs/-ph41d-LQTekLxGdEtN6yg_pb_x600.png
788,788,788,788,Ricupo,2015,Red wine,Montepulciano,51 ratings,"38,781",//images.vivino.com/thumbs/QvAE1ieZT8uT6S7D6ukIzA_pb_x600.png
789,789,789,789,La Tour Saint Martin Fumet,2018,White wine,Sauvignon Blanc,51 ratings,"33,820",//images.vivino.com/thumbs/r4irnyr5RbakpT1O9xFSIw_150x200.jpg
790,790,790,790,Refosco dal Peduncolo Rosso,2013,Red wine,Refosco dal Peduncolo rosso,51 ratings,"45,094",//images.vivino.com/thumbs/0CneRVylSgaQDl1Sg1ZyDQ_pb_x600.png
791,791,791,791,Les Villages Pinot Noir,2016,Red wine,Pinot Noir,52 ratings,"50,731",//images.vivino.com/thumbs/Dj4PlZ3MQMyDz5cNAKdr9A_pb_x600.png
792,792,792,792,Me_on 'Clos de la Maison',2020,White wine,Chardonnay,57 ratings,"33,820",//images.vivino.com/thumbs/8LIlVrRqSumUbFyzU3o4hg_150x200.jpg
793,793,793,793,Pinot Noir,2019,Red wine,Pinot Noir,55 ratings,"36,075",//images.vivino.com/thumbs/T2ZneBzNRZ-YzeDsn2LdXg_pb_x600.png
794,794,794,794,Grenache Vieilles Vignes,2017,Red wine,Grenache,55 ratings,"54,881",//images.vivino.com/thumbs/8ViU2KXrRr-LSPptCtDphw_pb_x600.png
795,795,795,795,Cuve_,2016,Red wine,Tempranillo,57 ratings,"47,800",//images.vivino.com/thumbs/78A0HpAtQmCr9jtKwia1jg_pb_x600.png
796,796,796,796,Bellechaume Sancerre Blanc,2016,White wine,Sauvignon Blanc,37 ratings,"67,641",//images.vivino.com/thumbs/Ow8BmQmfQNK5gSpcj7TLbw_pb_x600.png
797,797,797,797,Syrah,2017,Red wine,Shiraz/Syrah,37 ratings,"40,585",//images.vivino.com/thumbs/emHrM2XeRyqd9fysby9tIQ_pb_x600.png
798,798,798,798,Bourgogne Hautes Ce_es de Nuits Fontaine Saint Martin Monopole,2019,Red wine,Pinot Noir,59 ratings,"56,367",//images.vivino.com/thumbs/mTFLm6s1SquxdnL4_rUGMQ_pb_x600.png
799,799,799,799,Gewe_ztraminer,2021,White wine,Gewe_ztraminer,37 ratings,"31,771",//images.vivino.com/thumbs/IgkEK9vVRKqIXjPkBcKIaw_pb_x600.png
800,800,800,800,Grauer Burgunder R,2018,White wine,Grauburgunder,31 ratings,"39,457",//images.vivino.com/thumbs/p6u-dn-OQRWEA067U4Ml-g_pb_x600.png
801,801,801,801,Valgella Valtellina Superiore,2017,Red wine,Nebbiolo,32 ratings,"87,933",//images.vivino.com/thumbs/33oWu_B3RZCH1JgB_E7vtw_pb_x600.png
802,802,802,802,Syrah,2016,Red wine,Shiraz/Syrah,31 ratings,"37,202",//images.vivino.com/thumbs/B9L5rs48SQCR6GVM8Mn7SQ_pb_x600.png
803,803,803,803,Saut de Ce_e,2014,Red wine,Blend,32 ratings,"90,393",//images.vivino.com/thumbs/kbBqwawqTlKNI6lmqBllhA_pb_x600.png
804,804,804,804,Mysterious Diggings Pinot Noir,2020,Red wine,Pinot Noir,32 ratings,"42,839",//images.vivino.com/thumbs/TANfSG_JQ6mUuWNoAQ_iNw_pb_x600.png
805,805,805,805,Sybarite Sauvignon Blanc,2019,White wine,Sauvignon Blanc,32 ratings,"38,330",//images.vivino.com/thumbs/TjOjOUhPSoCH1_QDI6b2Rw_pb_x600.png
806,806,806,806,Filetta di Lamole Chianti Classico,2019,Red wine,Sangiovese,32 ratings,"51,858",//images.vivino.com/thumbs/utR07ZMwTSitx84HQwnCZQ_pb_x600.png
807,807,807,807,Nova 7,2019,Sparkling wine,Blend,33 ratings,"36,075",//images.vivino.com/thumbs/oaA6HCjhRQSokGItpyMHNQ_pb_x600.png
808,808,808,808,Laundry Vineyard Pinot Noir,2017,Red wine,Pinot Noir,32 ratings,"54,113",//images.vivino.com/thumbs/kQxXU6SUS9SsMnBkJPaKIw_pb_x600.png
809,809,809,809,Chardonnay,2019,White wine,Chardonnay,33 ratings,"36,075",//images.vivino.com/thumbs/rDG3kvaSR9K3suu13GpW1w_150x200.jpg
810,810,810,810,Chardonnay,2018,White wine,Chardonnay,33 ratings,"99,207",//images.vivino.com/thumbs/auc27IBbTV-nsbfaTwHZnQ_pb_x600.png
811,811,811,811,Blauburgunder,2017,Red wine,Blauburgunder,33 ratings,"69,896",//images.vivino.com/thumbs/wviXewkWQHa6rupdjyeYUw_pb_x600.png
812,812,812,812,Churchside Pinot Noir,2017,Red wine,Pinot Noir,33 ratings,"59,749",//images.vivino.com/thumbs/BKGpGA-oTryUCcMeayMvOw_pb_x600.png
813,813,813,813,Aragon Umbria Bianco,2019,White wine,Vermentino,33 ratings,"49,603",//images.vivino.com/thumbs/-I_C2OCeTv-7N0825LAHgQ_pb_x600.png
814,814,814,814,Todo Sobre Mi Chardonnay,2020,White wine,Chardonnay,34 ratings,"23,674",//images.vivino.com/thumbs/IScTzRo3RQqSuqIn2Kc9Jg_pb_x600.png
815,815,815,815,Volte Face Sainte-Foy Bordeaux,2018,Red wine,Blend,34 ratings,"43,044",//images.vivino.com/thumbs/poTLGjMBTQiHcg5d9jtzCw_pb_x600.png
816,816,816,816,Wilyabrup Valley Cabernet - Merlot,2018,Red wine,Blend,34 ratings,"41,230",//images.vivino.com/thumbs/NOgQ7qYdQeSl6jPg-PKAXg_150x200.jpg
817,817,817,817,Gene_e Riesling,2017,White wine,Riesling,34 ratings,"39,867",//images.vivino.com/thumbs/i-marrWJTdyboZcdd0Lvzw_pb_x600.png
818,818,818,818,Hatter's Hill Pinot Noir,2019,Red wine,Pinot Noir,35 ratings,"45,094",//images.vivino.com/thumbs/t_PaPSWeQnyXjTVJn3A3JA_pb_x600.png
819,819,819,819,Wisner Vineyard Cabernet Sauvignon,2016,Red wine,Cabernet Sauvignon,36 ratings,"51,243",//images.vivino.com/thumbs/XKhe5BykQsKRTpsVzTXkqg_150x200.jpg
820,820,820,820,L'Insieme Langhe Rosso,2016,Red wine,Blend,35 ratings,"78,914",//images.vivino.com/thumbs/vgW39x_yShekjadpTgjP9g_pb_x600.png
821,821,821,821,Malbec (437),2020,Red wine,Malbec,35 ratings,"34,948",//images.vivino.com/thumbs/-phN2uQ2Sf-mQeOoVqRxEg_150x200.jpg
822,822,822,822,Pinot Noir  Herrenreben,2018,Red wine,Pinot Noir,36 ratings,"64,023",//images.vivino.com/thumbs/nqMvyuDDT4ChEynZRtB3lA_pb_x600.png
823,823,823,823,Chardonnay,2018,White wine,Chardonnay,36 ratings,"46,221",//images.vivino.com/thumbs/JWQUTtrQTAerf4qfI2cQ2A_pb_x600.png
824,824,824,824,Pinot Nero,2016,Red wine,Pinot Nero,36 ratings,"80,042",//images.vivino.com/thumbs/KB_ik4aVTBS9E40iTo55nw_pb_x600.png
825,825,825,825,Ara Riesling,2017,White wine,Riesling,36 ratings,"50,731",//images.vivino.com/thumbs/vvdlLmM9QK-5Bh7dXSGyCw_pb_x600.png
826,826,826,826,Blackjack Vineyard Pinot Noir,2016,Red wine,Pinot Noir,36 ratings,"62,004",//images.vivino.com/thumbs/XDIWCJlOR5-etO3Tu8X04g_pb_x600.png
827,827,827,827,Les Trois Villages Ventoux Blanc,2019,White wine,Grenache,59 ratings,"42,839",//images.vivino.com/thumbs/7uPh5kYlS_aHiAlBTi1r7A_pb_x600.png
828,828,828,828,Chenin Blanc,2019,White wine,Chenin Blanc,60 ratings,"34,948",//images.vivino.com/thumbs/i8UqLW7DRaSpkCTuUQlUEA_pb_x600.png
829,829,829,829,Gamayopte_e Gamay du Pierrot,2018,Red wine,Gamay,90 ratings,"53,723",//images.vivino.com/thumbs/2qlReb1_QPK2qW6ooG1jVg_pb_x600.png
830,830,830,830,Vigna Tzeriat Pinot Noir,2019,Red wine,Pinot Noir,81 ratings,"49,193",//images.vivino.com/thumbs/ULrb0N1sRF24pg5aGzIGKQ_pb_x600.png
831,831,831,831,Fraga do Corvo Mencia,2019,Red wine,Mencia,82 ratings,"42,614",//images.vivino.com/thumbs/J8f1pswNRVehA1TWcANiEw_pb_x600.png
832,832,832,832,Cannonau,2020,Red wine,Cannonau,84 ratings,"29,926",//images.vivino.com/thumbs/bvmCFRtiRtCQVYkGISE5Ow_pb_x600.png
833,833,833,833,Chardonnay Unfiltered,2016,White wine,Chardonnay,84 ratings,"60,877",//images.vivino.com/thumbs/lQg5QDDHRSGjpVKYoi06WA_pb_x600.png
834,834,834,834,Jiasik Bianco,2019,White wine,Blend,84 ratings,"40,585",//images.vivino.com/thumbs/jId9xRPSSqm-NOBZ4hiK4A_pb_x600.png
835,835,835,835,Zinfandel Visionary,2018,Red wine,Zinfandel,84 ratings,"72,150",//images.vivino.com/thumbs/Zh667nf5R36rIunOxTIdkw_pb_x600.png
836,836,836,836,Zinfandel,2019,Red wine,Zinfandel,85 ratings,"33,370",//images.vivino.com/thumbs/X5x4zLzMSBudI7Fgu05Hjw_pb_x600.png
837,837,837,837,Ce_es du Rhe_e,2020,Red wine,Blend,85 ratings,"32,693",//images.vivino.com/thumbs/MMtiOxAVS-SuTtAWgEz2vA_pb_x600.png
838,838,838,838,Langhe Nebbiolo,2018,Red wine,Nebbiolo,87 ratings,"35,870",//images.vivino.com/thumbs/E7Hm4AFKRX2M3rRyW3sUAQ_pb_x600.png
839,839,839,839,Bourgogne Rouge,2020,Red wine,Pinot Noir,89 ratings,"30,746",//images.vivino.com/thumbs/JQRHlX3ZRTu9opONyHCKHA_pb_x600.png
840,840,840,840,Pinot Gris,2021,White wine,Pinot Gris,90 ratings,"33,820",//images.vivino.com/thumbs/bambCvCxQ7q792WrtzItcQ_pb_x600.png
841,841,841,841,Costa d'Amalfi,2020,Red wine,Blend,90 ratings,"48,927",//images.vivino.com/thumbs/2fcgtBDRR2eiRi8aCWkguw_pb_x600.png
842,842,842,842,Clos du Pavillon Touraine-Amboise,2018,White wine,Chenin Blanc,92 ratings,"21,474",//images.vivino.com/thumbs/cJu1wxZ6To-8-1vb4sheXw_pb_x600.png
843,843,843,843,Chianti Riserva,2017,Red wine,Blend,93 ratings,"42,839",//images.vivino.com/thumbs/IE8hiRlRRgm8m-QqDXl-0w_pb_x600.png
844,844,844,844,Adro da Se Reserva,2016,Red wine,Blend,94 ratings,"16,910",//images.vivino.com/thumbs/OivCZ2NgSzuLoXRUdgJLXg_pb_x600.png
845,845,845,845,Organic Cabernet Franc,2017,Red wine,Cabernet Franc,95 ratings,"50,731",//images.vivino.com/thumbs/4n2-1DJJR6Oj8b2S7lSMtg_pb_x600.png
846,846,846,846,Chablis,2020,White wine,Chardonnay,96 ratings,"30,746",//images.vivino.com/thumbs/Xb4GKG4aRZqk2ifZPeoHMg_pb_x600.png
847,847,847,847,Le Champ des Grillons Rose,2020,Rose wine,Blend,41 ratings,"32,693",//images.vivino.com/thumbs/9TcQrmdFR7KgNRk7uPwKPA_pb_x600.png
848,848,848,848,Lagrein,2014,Red wine,Lagrein,99 ratings,"54,113",//images.vivino.com/thumbs/IGhSyl5ARCivg-MZOx5KIQ_pb_x600.png
849,849,849,849,The Laughing Magpie Shiraz - Viognier,2017,Red wine,Viognier,101 ratings,"39,457",//images.vivino.com/thumbs/ZwLR86fUS2-NgruQ1hXZSA_pb_x600.png
850,850,850,850,Enclos,2015,Red wine,Mourvedre,101 ratings,"56,501",//images.vivino.com/thumbs/GF-cKRbjQIiN2xLxiitqfQ_pb_x600.png
851,851,851,851,Diamond Collection Red Blend,2018,Red wine,Blend,103 ratings,"31,566",//images.vivino.com/thumbs/DxV6WhPjTl2GcdF0Wbl-Mg_pb_x600.png
852,852,852,852,Cabernet Sauvignon (373 / 206),2020,Red wine,Cabernet Sauvignon,103 ratings,"37,202",//images.vivino.com/thumbs/dIX_3aDeSgS2COtstf300g_pb_x600.png
853,853,853,853,Torronte_,2020,White wine,Torronte_,103 ratings,"20,856",//images.vivino.com/thumbs/SZsajDdPQgG6TXKnzgDICQ_pb_x600.png
