wine_id,name,vintage,wine_type,grape_simple,rating_mean,rating_num,price,kprice,Winery,Grapes,Region,Wine style,Alcohol content,Allergens,Pairings,imgurl,link,LightBold,SmoothTannic,DrySweet,SoftAcidic,GentleFizzy
142,Quarzit Riesling Trocken,2020,White wine,Riesling,3.9,46 ratings,"ï§5,170","52,985",Peter Jakob Kï§_n,100% Riesling,Germany / Rheingau,German Riesling,12.1,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/_ymf9FrTRDm4ktxOrAgCWA_pb_x600.png,https://www.vivino.com//JP/en/peter-jakob-kuhn-quarzit-riesling-trocken-rheingau/w/1251773?year=2020&price_id=29606551,47.676941176470585,54.36922352941176,5.636717647058824,97.172,0.0
143,Quant Riesling,2021,White wine,Riesling,3.9,47 ratings,"ï§2,600","26,646",Carl Loewen,100% Riesling,Germany / Mosel,German Riesling,11.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/fd1dmWg6ReuDxoIw5EBiiA_pb_x600.png,https://www.vivino.com//JP/en/weingut-carl-loewen-quant-riesling/w/1223452?year=2021&price_id=29193469,44.68788235294117,54.36922352941176,15.366117647058823,97.03976470588236,0.0
144,Rosï§,2021,Rosï§ wine,Blend,3.9,47 ratings,"ï§1,540","15,783",Claude Val,"Shiraz/Syrah, Grenache, Cinsault",France / Languedoc-Roussillon,Languedoc-Roussillon Rosï§,13.5,Contains sulfites,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Aperitif']",//images.vivino.com/thumbs/7mYV9xQVQf6dRgbL2rYErw_pb_x600.png,https://www.vivino.com//JP/en/claude-val-rose/w/2655208?year=2021&price_id=29217622,49.25894117647059,54.36922352941176,9.962305882352942,65.53,0.0
145,Bourgogne Hautes-Cï§_es de Beaune 'La Combotte',2019,Red wine,Pinot Noir,3.9,46 ratings,"ï§3,850","39,457",Charles Pere & Fille,Pinot Noir,France / Bourgogne / Bourgogne Hautes-Cï§_es de Beaune,Burgundy Red,13.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/hhikROVER4S_L3cSwnAHrA_pb_x600.png,https://www.vivino.com//JP/en/charles-pere-fille-bourgogne-hautes-cotes-de-beaune-la-combotte/w/1204571?year=2019&price_id=26659794,38.87235294117647,28.489764705882354,1.3779764705882354,81.10423529411764,0.0
146,Dry Riesling,2007,White wine,Riesling,3.9,46 ratings,"ï§6,780","69,486",Framingham,Riesling,New Zealand / South Island / Marlborough,New Zealand Riesling,13.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/90rSEgHfRoa2eYXHvt2XBA_pb_x600.png,https://www.vivino.com//JP/en/framingham-dry-riesling/w/1123125?year=2007&price_id=27438269,38.06917647058824,54.36922352941176,6.5576,88.79552941176472,0.0
147,Cuvï§_ Premium Brut Champagne,2016,Sparkling wine,Blend,3.8,3161 ratings,"ï§6,270","64,259",Tsarine,"Chardonnay, Pinot Noir, Pinot Meunier",France / Champagne,French Champagne,12.0,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/R4cuFh4dSMa8tI8msyoQKg_pb_x600.png,https://www.vivino.com//JP/en/tsarine-cuvee-premium-brut-champagne/w/1137275?price_id=26922705,73.58470588235294,54.36922352941176,15.969529411764706,89.59788235294117,94.30658823529411
148,Reserva,2016,Red wine,Blend,3.8,967 ratings,"ï§2,530","25,929",Hacienda Lï§_ez de Haro,"85% Tempranillo, 15% Graciano",Spain / Rioja,Spanish Rioja Red,14.0,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry']",//images.vivino.com/thumbs/W88TO-ssTfSFdGntQqxIJw_pb_x600.png,https://www.vivino.com//JP/en/hacienda-lopez-de-haro-reserva/w/1868658?year=2016&price_id=28898243,73.26882352941176,68.75611764705883,10.01738823529412,70.23223529411766,0.0
149,Tinto (Malbec),2019,Red wine,Malbec,3.8,2370 ratings,"ï§2,035","20,856",Amalaya,100% Malbec,Argentina / Salta,Argentinian Malbec,14.0,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/zc_KsdauRCWaF1xECX4DDw_pb_x600.png,https://www.vivino.com//JP/en/amalaya-tinto-malbec/w/1666372?year=2019&price_id=26506184,72.37717647058824,40.86152941176471,23.65282352941177,44.73635294117647,0.0
150,Premier Cru Brut Champagne,2016,Sparkling wine,Blend,3.8,172 ratings,"ï§8,800","90,188",Yves Ruffin,"50% Chardonnay, 50% Pinot Nero",France / Champagne,French Champagne,12.0,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese']",//images.vivino.com/thumbs/HX5MSOCkTvuyZnpKP6cERg_pb_x600.png,https://www.vivino.com//JP/en/yves-ruffin-premier-cru-brut-champagne/w/2067352?price_id=26220345,77.16294117647058,54.36922352941176,15.969529411764706,100.0,81.87670588235295
151,Calcaire,2017,White wine,Blend,3.8,179 ratings,"ï§3,960","40,585",Norman Hardie,"Chardonnay, Pinot Gris, Riesling",Canada / Ontario,Canadian Riesling,12.5,Contains sulfites,"['Pork', 'Shellfish', 'Spicy food', 'Poultry', 'Cured Meat']",//images.vivino.com/thumbs/saDszQ1kQfO2CpY6iu-56A_pb_x600.png,https://www.vivino.com//JP/en/norman-hardie-calcaire/w/1607438?year=2017&price_id=18270103,48.10764705882353,54.36922352941176,2.6196352941176477,79.51011764705883,0.0
152,Chardonnay,2019,White wine,Chardonnay,3.8,181 ratings,"ï§3,080","31,566",Ca' Momi,100% Chardonnay,United States / California / North Coast / Napa County / Napa Valley,Napa Valley Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/J7klxepLQTWqzrrICvcr_w_pb_x600.png,https://www.vivino.com//JP/en/ca-momi-chardonnay/w/1842422?year=2019&price_id=24161875,100.0,54.36922352941176,32.54317647058824,42.40494117647059,0.0
153,Marsala Superiore Riserva,2016,Fortified Wine,Blend,3.8,180 ratings,"ï§4,334","44,418",Curatolo Arini,"Grillo, Inzolia",Italy / Terre Siciliane / Marsala,,18.0,Contains sulfites,,//images.vivino.com/thumbs/uPDysqMtQnKePFNkKQWXJw_pb_x600.png,https://www.vivino.com//JP/en/curatolo-arini-marsala-superiore-riserva/w/1591300?price_id=28665861,68.88503647058823,54.36922352941176,15.969529411764706,64.47297647058824,0.0
154,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,3.8,186 ratings,"ï§3,190","32,693",Giapoza,Cabernet Sauvignon,United States / California,Californian Cabernet Sauvignon,14.1,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/EX9Sb35nSPaSWK-EdB5X4w_pb_x600.png,https://www.vivino.com//JP/en/giapoza-cabernet-sauvignon/w/5959801?year=2019&price_id=29240253,97.17917647058825,63.70258823529412,6.151388235294117,55.11035294117647,0.0
155,Sylvaner,2020,White wine,Sylvaner,3.8,186 ratings,"ï§4,004","41,035",Abbazia di Novacella (Stiftskellerei Neustift),Sylvaner,Italy / Trentino-Alto Adige / Sï§_tirol - Alto Adige,Northern Italy White,13.0,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/AyCN8HTiSjyrgkbhKZ2Pow_pb_x600.png,https://www.vivino.com//JP/en/abbazia-di-novacella-stiftskellerei-neustift-sylvaner/w/92942?year=2020&price_id=28759598,71.35882352941177,54.36922352941176,31.038470588235292,64.36976470588236,0.0
156,Rouge,2013,Red wine,Blend,3.8,190 ratings,"ï§6,247","64,023",Domaine Saint Sylvestre,"Shiraz/Syrah, Grenache, Mourvedre",France / Languedoc-Roussillon / Languedoc / Terrasses du Larzac,Languedoc-Roussillon Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/Ew4pfi2OSPGjX2SAH3E70g_pb_x600.png,https://www.vivino.com//JP/en/saint-sylvestre-rouge/w/2082416?year=2013&price_id=25949279,75.26941176470588,63.86070588235294,14.001176470588236,71.092,0.0
157,Sauvignon Blanc,2021,White wine,Sauvignon Blanc,3.8,195 ratings,"ï§3,025","31,002",Catalina Sounds,100% Sauvignon Blanc,New Zealand / South Island / Marlborough,New Zealand Sauvignon Blanc,13.5,Contains sulfites,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/PC-q2MAvS4Cg-wu_v50hRg_pb_x600.png,https://www.vivino.com//JP/en/catalina-sounds-sauvignon-blanc/w/1260662?year=2021&price_id=27089498,38.63105882352941,54.36922352941176,4.451117647058824,89.56529411764706,0.0
158,Furore Costa d'Amalfi Rosso,2020,Red wine,Blend,3.8,206 ratings,"ï§5,654","57,946",Marisa Cuomo,"Piedirosso, Aglianico",Italy / Campania / Costa d'Amalfi,Southern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/aE33lZqvTky6egf6eiENVA_pb_x600.png,https://www.vivino.com//JP/en/marisa-cuomo-furore-costa-d-amalfi-rosso/w/1123194?year=2020&price_id=28592256,92.54470588235294,50.25858823529412,31.73435294117647,40.08035294117647,0.0
159,La Voliera Primitivo,2018,Red wine,Primitivo,3.8,207 ratings,"ï§2,310","23,674",Girolamo,Primitivo,Italy / Puglia / Salento,Southern Italy Primitivo,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/MpNtus1wSSm6572Dnq-w1Q_pb_x600.png,https://www.vivino.com//JP/en/girolamo-la-voliera-primitivo/w/2461002?year=2018&price_id=24313078,68.07788235294117,21.843882352941176,48.16235294117647,20.381882352941176,0.0
160,La Voliera Negroamaro,2017,Red wine,Negroamaro,3.8,207 ratings,"ï§2,310","23,674",Girolamo,Negroamaro,Italy / Puglia,Southern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb']",//images.vivino.com/thumbs/zyTkLdTcQxyjj8n-3HcN4A_pb_x600.png,https://www.vivino.com//JP/en/girolamo-la-voliera-negroamaro/w/2478964?year=2017&price_id=21208782,90.04976470588235,46.96823529411765,34.35176470588235,35.4504705882353,0.0
161,Cuvï§_ de O Mencia,2017,Red wine,Mencia,3.8,210 ratings,"ï§3,300","33,820",Avancia,100% Mencia,Spain / Galicia / Valdeorras,Spanish Mencia,13.0,Contains sulfites,"['Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/SFWPRdVlTYi2BhfnAqQq1Q_pb_x600.png,https://www.vivino.com//JP/en/avancia-cuvee-de-o-mencia/w/1798788?year=2017&price_id=26757113,63.486823529411765,51.28211764705882,6.503835294117648,77.41329411764706,0.0
162,Tinto,2015,Red wine,Blend,3.8,220 ratings,"ï§4,213","43,177",Herdade do Portocarro,"Touriga Nacional, Tinto Cao",Portugal / Penï§_sula de Setï§_al,Southern Portugal Red,14.0,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/Vm2nH5I8TPuVQF_ZWucbjg_pb_x600.png,https://www.vivino.com//JP/en/herdade-do-portocarro-tinto/w/1203073?year=2015&price_id=28907446,77.01788235294117,51.095882352941175,15.299058823529414,53.39623529411765,0.0
163,Prelude Vineyards Cabernet Sauvignon,2017,Red wine,Cabernet Sauvignon,3.8,220 ratings,"ï§4,620","47,349",Leeuwin Estate,100% Cabernet Sauvignon,Australia / Western Australia / South West Australia / Margaret River,Australian Cabernet Sauvignon,13.5,Contains sulfites,"['Beef', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/_9H8HHsyRwSgnpW_NbGJKw_pb_x600.png,https://www.vivino.com//JP/en/leeuwin-estate-prelude-vineyards-cabernet-sauvignon/w/1755090?year=2017&price_id=26506148,75.82035294117647,64.68905882352942,5.043494117647059,61.44317647058824,0.0
164,Chardonnay,2013,White wine,Chardonnay,3.8,227 ratings,"ï§5,500","56,367",Alta Maria,Chardonnay,United States / California / Central Coast / Santa Barbara County / Santa Maria Valley,Californian Chardonnay,13.5,Contains sulfites,"['Pork', 'Rich fish (salmon, tuna etc)', 'Vegetarian', 'Poultry']",//images.vivino.com/thumbs/UUH8vfqWSnCmbTQ9OPxxlg_pb_x600.png,https://www.vivino.com//JP/en/alta-maria-chardonnay/w/1411551?year=2013&price_id=14360654,97.91,54.36922352941176,47.37317647058824,56.44870588235295,0.0
165,Seigneurs d'Aiguilhe Castillon - Cï§_es de Bordeaux,2018,Red wine,Blend,3.8,229 ratings,"ï§3,000","30,746",Chï§_eau d'Aiguilhe,"Merlot, Cabernet Franc",France / Bordeaux / Cï§_es de Bordeaux / Castillon - Cï§_es de Bordeaux,Bordeaux Red,14.5,Contains sulfites,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/jrH-fapEQBGvz4f_DMwnUg_pb_x600.png,https://www.vivino.com//JP/en/fr-chateau-daiguilhe-seigneurs-d-aiguilhe-castillon-cotes-de-bordeaux/w/1602556?year=2018&price_id=26206892,78.9569411764706,64.11082352941176,8.170611764705884,71.35247058823529,0.0
166,Nebbiolo Langhe,2019,Red wine,Nebbiolo,3.8,233 ratings,"ï§3,900","39,970",Pira Luigi,100% Nebbiolo,Italy / Piemonte / Langhe,Italian Nebbiolo,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/BgLZ52UeS1uWgf4XKuyiVQ_pb_x600.png,https://www.vivino.com//JP/en/luigi-pira-nebbiolo-langhe/w/1207241?year=2019&price_id=26840963,72.83776470588236,92.49835294117646,2.514388235294118,100.0,0.0
167,Wild,2016,Red wine,Tempranillo,3.8,234 ratings,"ï§3,740","38,330",Pico Cuadro,100% Tempranillo,Spain / Castilla y Leï§_ / Ribera del Duero,Spanish Ribera Del Duero Red,14.0,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/WN3Zz0RtQmaoirUqvqlLug_pb_x600.png,https://www.vivino.com//JP/en/pico-cuadro-wild/w/1501636?year=2016&price_id=25709630,68.11070588235295,57.02164705882353,21.790235294117647,69.2584705882353,0.0
168,Sauvignon Blanc,2020,White wine,Sauvignon Blanc,3.8,249 ratings,"ï§3,465","35,511",Ataraxia,100% Sauvignon Blanc,South Africa / Western Cape / Cape South Coast / Walker Bay / Hemel-en-Aarde Valley,South African Sauvignon Blanc,13.0,Contains sulfites,"['Shellfish', 'Vegetarian', 'Goat cheese']",//images.vivino.com/thumbs/AcFiup51SFi3SdYp2pQRtQ_pb_x600.png,https://www.vivino.com//JP/en/ataraxia-sauvignon-blanc/w/1255954?year=2020&price_id=27034517,38.43623529411765,54.36922352941176,15.969529411764706,77.76752941176471,0.0
169,Wï§_zburger Stein VDP. Erste Lage Silvaner Trocken,2020,White wine,Silvaner,3.8,251 ratings,"ï§4,730","48,476",Juliusspital,100% Silvaner,Germany / Franken,German Silvaner,13.0,Contains sulfites,"['Veal', 'Pork', 'Vegetarian', 'Poultry', 'Lean fish']",//images.vivino.com/thumbs/0dQ7-h9CSgeYtgP072Mhsg_pb_x600.png,https://www.vivino.com//JP/en/de-juliusspital-wurzburger-stein-vdp-erste-lage-silvaner-trocken-franken/w/6590254?year=2020&price_id=27424903,39.37964705882354,54.36922352941176,15.969529411764706,70.17223529411766,0.0
170,Cabernet Sauvignon Les Thermes,2020,Red wine,Cabernet Sauvignon,3.8,257 ratings,"ï§1,881","19,278",Domaine de la Baume,100% Cabernet Sauvignon,France / Languedoc-Roussillon,Languedoc-Roussillon Red,14.5,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/novrzl1oQ4m4SFStaRLYMg_pb_x600.png,https://www.vivino.com//JP/en/la-baume-cabernet-sauvignon-les-thermes/w/1202127?year=2020&price_id=27355041,80.3714117647059,68.98294117647059,8.911435294117647,72.08976470588236,0.0
171,150+1 Langhe Bianco,2020,White wine,Blend,3.8,266 ratings,"ï§2,200","22,547",Casali del Barone,"Chardonnay, Arneis",Italy / Piemonte / Langhe,Northern Italy White,13.5,Contains sulfites,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",//images.vivino.com/thumbs/oFy9bHYzTeWfrk1aWPwgpg_pb_x600.png,https://www.vivino.com//JP/en/casali-del-barone-onehundredfifty-1-langhe-bianco/w/7480291?year=2020&price_id=28994521,64.43470588235294,54.36922352941176,24.274235294117645,45.208,0.0
172,d'Arry's Original Shiraz - Grenache,2018,Red wine,Shiraz/Syrah,3.8,265 ratings,"ï§2,750","28,184",d'Arenberg,Shiraz/Syrah,Australia / South Australia / Fleurieu / McLaren Vale,Australian Rhï§_e Blend Red,14.5,"Contains sulfites, egg allergens, milk allergens","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/78Q-6Y0ES-ufQxd8UFurMw_pb_x600.png,https://www.vivino.com//JP/en/d-arenberg-d-arry-s-original-shiraz-grenache/w/13391?year=2018&price_id=26506253,100.0,58.206117647058825,10.114364705882354,53.32564705882353,0.0
173,Jauna Crianza,2015,Red wine,Blend,3.8,269 ratings,"ï§2,200","22,547",Aroa,"Merlot, Garnacha, Tempranillo, Cabernet Sauvignon",Spain / Navarra,Spanish Red,14.5,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/Ap6JH8gMQRq7zEi0yNsmdQ_pb_x600.png,https://www.vivino.com//JP/en/aroa-jauna-crianza/w/1567694?year=2015&price_id=25534356,76.41176470588236,49.95105882352941,18.38,55.23870588235295,0.0
174,Cabernet Sauvignon,2019,Red wine,Cabernet Sauvignon,3.8,271 ratings,"ï§3,256","33,370",Foxglove,100% Cabernet Sauvignon,United States / California / Central Coast / San Luis Obispo County / Paso Robles,Californian Cabernet Sauvignon,14.3,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/IzNn8jDUTxyzn8EZk8K9WA_pb_x600.png,https://www.vivino.com//JP/en/foxglove-cabernet-sauvignon/w/1952038?year=2019&price_id=26836468,100.0,65.11717647058823,8.689764705882354,52.17717647058824,0.0
175,Merlot,2019,Red wine,Merlot,3.8,286 ratings,"ï§3,344","34,271",Bread & Butter,100% Merlot,United States / California,Californian Merlot,13.5,Contains sulfites,"['Beef', 'Lamb', 'Veal']",//images.vivino.com/thumbs/loZgjQUdTgWPr2z4K95zlw_pb_x600.png,https://www.vivino.com//JP/en/bread-and-butter-merlot/w/10054523?year=2019&price_id=27250741,72.04058823529412,36.17717647058824,30.510705882352944,19.594941176470588,0.0
176,Para Maria (de Los Tecolotes),2018,Red wine,Shiraz/Syrah,3.8,286 ratings,"ï§4,180","42,839",Stolpman Vineyards,100% Shiraz/Syrah,United States / California / Central Coast / Santa Barbara County / Santa Ynez Valley / Ballard Canyon,Californian Red Blend,14.1,Contains sulfites,"['Beef', 'Lamb', 'Veal', 'Poultry']",//images.vivino.com/thumbs/IaFBoOJDQIuUNkybkTjy-w_pb_x600.png,https://www.vivino.com//JP/en/stolpman-vineyards-llc-para-maria-de-los-tecolotes/w/4422454?year=2018&price_id=24678384,96.4655294117647,66.37070588235295,13.786823529411764,75.87423529411765,0.0
177,Cuvï§_ Los Lingues Carmï§_ï§_e,2017,Red wine,Carmï§_ï§_e,3.8,288 ratings,"ï§1,980","20,292",Koyle,Carmï§_ï§_e,Chile / Central Valley / Rapel Valley / Colchagua Valley,Chilean Carmï§_ï§_e,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Poultry']",//images.vivino.com/thumbs/AoNUgYekTYqcfi42dVvCmA_pb_x600.png,https://www.vivino.com//JP/en/koyle-cuvee-los-lingues-carmenere/w/7005750?year=2017&price_id=26506075,78.78788235294118,39.76858823529412,16.318941176470588,49.92105882352941,0.0
178,Langhe Nebbiolo,2019,Red wine,Nebbiolo,3.8,174 ratings,"ï§5,478","56,142",Sobrero,100% Nebbiolo,Italy / Piemonte / Langhe,Italian Nebbiolo,13.5,Contains sulfites,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/RQz2Pf-eSfOX5GCUNXwFjg_pb_x600.png,https://www.vivino.com//JP/en/sobrero-langhe-nebbiolo/w/1197302?year=2019&price_id=26337216,67.66458823529412,89.042,6.3235294117647065,96.01117647058824,0.0
179,Ca'Fiui Valpolicella,2019,Red wine,Blend,3.8,166 ratings,"ï§3,630","37,202",Corte Sant'Alda,"Corvina Grossa, Corvina Veronese, Rossara Trentina, Rondinella, Molinara, Croatina",Italy / Veneto / Valpolicella,Italian Valpolicella Red,12.5,Contains sulfites,"['Beef', 'Pasta', 'Veal', 'Poultry']",//images.vivino.com/thumbs/zZHrEXqNRDWp6ZDBim03Mw_pb_x600.png,https://www.vivino.com//JP/en/corte-santalda-ca-fiui-valpolicella/w/9224?year=2019&price_id=25934182,52.12670588235294,37.56847058823529,15.06364705882353,65.53658823529412,0.0
180,Nativo Nebbiolo,2020,Red wine,Nebbiolo,3.8,304 ratings,"ï§2,530","25,929",Roberto Sarotto,Nebbiolo,Italy / Piemonte / Langhe,Northern Italy Red,13.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",//images.vivino.com/thumbs/RojTTKuzT3amTLcLQ0OXYA_pb_x600.png,https://www.vivino.com//JP/en/roberto-sarotto-nativo-nebbiolo/w/1713181?year=2020&price_id=29201674,75.75776470588235,49.20376470588236,28.19117647058824,35.09058823529412,0.0
181,Les Chaniots Montagny 1er Cru,2018,White wine,Chardonnay,3.8,164 ratings,"ï§3,718","38,104",Vignerons de Buxy,100% Chardonnay,France / Bourgogne / Cï§_e Chalonnaise / Montagny / Montagny Premier Cru,Burgundy Cï§_e Chalonnaise White,13.5,Contains sulfites,"['Pasta', 'Rich fish (salmon, tuna etc)', 'Shellfish', 'Mild and soft cheese', 'Cured Meat']",//images.vivino.com/thumbs/LflMlE1CTEC2JgVR_EyqkA_pb_x600.png,https://www.vivino.com//JP/en/buxy-les-chaniots-montagny-1er-cru/w/1137623?year=2018&price_id=27765128,50.63082352941177,54.36922352941176,3.668141176470588,43.376823529411766,0.0
182,Modeste Red,2020,Red wine,Blend,3.7,111 ratings,"ï§3,308","33,902",Domaine du Clos des Fï§_s,"Shiraz/Syrah, Grenache, Carignan",France / Languedoc-Roussillon / Cï§_es du Roussillon,Languedoc-Roussillon Red,13.0,Contains sulfites,"['Beef', 'Pasta', 'Veal']",//images.vivino.com/thumbs/Yq1igrB3SGqQxNij4Fm8sQ_pb_x600.png,https://www.vivino.com//JP/en/domaine-du-clos-des-fees-modeste-red/w/2282640?year=2020&price_id=25837755,42.87223529411765,46.47741176470589,9.442023529411763,62.592000000000006,0.0
183,Garnacha,2018,Red wine,Grenache,3.8,112 ratings,"ï§3,190","32,693",Breca,100% Grenache,Spain / Aragï§_ / Calatayud,Spanish Grenache,15.5,Contains sulfites,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)', 'Poultry']",//images.vivino.com/thumbs/xUbdy_hzSk-i7fnCnuqhTw_pb_x600.png,https://www.vivino.com//JP/en/breca-garnacha-calatayud/w/1370945?year=2018&price_id=27198913,100.0,48.35517647058824,9.887929411764707,52.1764705882353,0.0
